1,2.041,1495625076,user_group-21,2.029765,,{}
2,2.210,1495625076,user_group-16,2.020117,,{}
3,2.374,1495625076,user_group-5,2.013450,,{}
4,2.492,1495625076,user_group-24,2.452237,,{}
5,2.562,1495625076,user_group-20,2.540413,,{}
6,2.563,1495625076,user_group-25,2.540539,,{}
7,2.625,1495625076,user_group-20,2.533129,,{}
8,2.625,1495625076,user_group-9,2.311244,,{}
9,2.626,1495625076,user_group-11,2.233348,,{}
10,2.674,1495625076,user_group-13,2.471711,,{}
11,2.825,1495625076,user_group-17,2.669080,,{}
12,2.836,1495625076,user_group-19,2.470596,,{}
13,2.845,1495625076,user_group-18,2.444754,,{}
14,2.884,1495625076,user_group-25,2.758573,,{}
15,2.920,1495625076,user_group-23,2.908070,,{}
16,2.920,1495625076,user_group-22,2.910694,,{}
17,2.960,1495625076,user_group-24,2.942936,,{}
18,2.983,1495625076,user_group-20,2.857424,,{}
19,2.983,1495625076,user_group-1,2.941112,,{}
20,3.010,1495625076,user_group-14,2.621058,,{}
21,3.035,1495625076,user_group-16,2.609661,,{}
22,3.073,1495625077,user_group-10,2.736141,,{}
23,3.110,1495625077,user_group-9,2.965261,,{}
24,3.142,1495625077,user_group-25,3.090085,,{}
25,3.171,1495625077,user_group-4,3.121542,,{}
26,3.175,1495625077,user_group-13,2.956036,,{}
27,3.198,1495625077,user_group-9,3.129813,,{}
28,3.227,1495625077,user_group-4,3.150664,,{}
29,3.228,1495625077,user_group-9,2.922842,,{}
30,3.249,1495625077,user_group-4,3.065433,,{}
31,3.273,1495625077,user_group-11,3.168163,,{}
32,3.279,1495625077,user_group-19,2.961773,,{}
33,3.280,1495625077,user_group-8,3.193574,,{}
34,3.333,1495625077,user_group-22,3.308003,,{}
35,3.335,1495625077,user_group-23,3.319465,,{}
36,3.349,1495625077,user_group-10,3.062193,,{}
37,3.435,1495625077,user_group-20,3.408300,,{}
38,3.435,1495625077,user_group-11,3.198046,,{}
39,3.452,1495625077,user_group-5,3.233435,,{}
40,3.455,1495625077,user_group-16,3.172379,,{}
41,3.456,1495625077,user_group-13,3.146387,,{}
42,3.456,1495625077,user_group-7,3.292331,,{}
43,3.455,1495625077,user_group-2,3.369050,,{}
44,3.467,1495625077,user_group-6,3.441832,,{}
45,3.479,1495625077,user_group-25,3.422918,,{}
46,3.543,1495625077,user_group-1,3.330565,,{}
47,3.557,1495625077,user_group-1,3.503346,,{}
48,3.558,1495625077,user_group-22,3.488840,,{}
49,3.570,1495625077,user_group-11,3.397386,,{}
50,3.570,1495625077,user_group-1,3.277779,,{}
51,3.583,1495625077,user_group-1,3.558922,,{}
52,3.587,1495625077,user_group-7,3.463908,,{}
53,3.591,1495625077,user_group-18,3.307055,,{}
54,3.591,1495625077,user_group-22,3.518296,,{}
55,3.598,1495625077,user_group-15,3.212984,,{}
56,3.612,1495625077,user_group-23,3.468765,,{}
57,3.613,1495625077,user_group-19,3.355127,,{}
58,3.613,1495625077,user_group-3,3.577146,,{}
