1,0.129,1495623267,user_group-21,0.122150,,{}
2,0.146,1495623267,user_group-20,0.138648,,{}
3,0.154,1495623267,user_group-21,0.149951,,{}
4,0.239,1495623268,user_group-21,0.231389,,{}
5,0.242,1495623268,user_group-23,0.233048,,{}
6,0.249,1495623268,user_group-23,0.231824,,{}
7,0.245,1495623268,user_group-22,0.235274,,{}
8,0.246,1495623268,user_group-25,0.234456,,{}
9,0.272,1495623268,user_group-24,0.257554,,{}
10,0.279,1495623268,user_group-20,0.269905,,{}
11,0.285,1495623268,user_group-21,0.274570,,{}
12,0.275,1495623268,user_group-25,0.260080,,{}
13,0.290,1495623268,user_group-21,0.277441,,{}
14,0.288,1495623268,user_group-25,0.274465,,{}
15,0.319,1495623268,user_group-2,0.300576,,{}
16,0.355,1495623268,user_group-2,0.334458,,{}
17,0.397,1495623268,user_group-2,0.381282,,{}
18,0.332,1495623268,user_group-23,0.320429,,{}
19,0.337,1495623268,user_group-20,0.324502,,{}
20,0.353,1495623268,user_group-20,0.335495,,{}
21,0.401,1495623268,user_group-21,0.379228,,{}
22,0.413,1495623268,user_group-21,0.396015,,{}
23,0.340,1495623268,user_group-22,0.324115,,{}
24,0.329,1495623268,user_group-24,0.307172,,{}
25,0.370,1495623268,user_group-24,0.352402,,{}
26,0.343,1495623268,user_group-3,0.320122,,{}
27,0.344,1495623268,user_group-22,0.331794,,{}
28,0.373,1495623268,user_group-25,0.355437,,{}
29,0.352,1495623268,user_group-3,0.334021,,{}
30,0.430,1495623268,user_group-25,0.410502,,{}
31,0.470,1495623268,user_group-25,0.448419,,{}
32,0.512,1495623268,user_group-21,0.485077,,{}
33,0.514,1495623268,user_group-3,0.483725,,{}
34,0.514,1495623268,user_group-22,0.488545,,{}
35,0.513,1495623268,user_group-2,0.489513,,{}
36,0.517,1495623268,user_group-2,0.487418,,{}
37,0.521,1495623268,user_group-6,0.483318,,{}
38,0.519,1495623268,user_group-3,0.497836,,{}
39,0.519,1495623268,user_group-4,0.473848,,{}
40,0.521,1495623268,user_group-20,0.475962,,{}
41,0.521,1495623268,user_group-24,0.488558,,{}
42,0.515,1495623268,user_group-5,0.464724,,{}
43,0.521,1495623268,user_group-23,0.497796,,{}
44,0.534,1495623268,user_group-23,0.502947,,{}
45,0.514,1495623268,user_group-1,0.484154,,{}
46,0.523,1495623268,user_group-3,0.464446,,{}
47,0.530,1495623268,user_group-24,0.485540,,{}
48,0.516,1495623268,user_group-25,0.486757,,{}
49,0.519,1495623268,user_group-1,0.486733,,{}
50,0.520,1495623268,user_group-25,0.481372,,{}
51,0.526,1495623268,user_group-25,0.501721,,{}
52,0.551,1495623268,user_group-1,0.497566,,{}
53,0.551,1495623268,user_group-8,0.499185,,{}
54,0.562,1495623268,user_group-3,0.523486,,{}
55,0.563,1495623268,user_group-20,0.523284,,{}
56,0.563,1495623268,user_group-21,0.516743,,{}
57,0.576,1495623268,user_group-22,0.557692,,{}
58,0.594,1495623268,user_group-21,0.579931,,{}
59,0.642,1495623268,user_group-25,0.594091,,{}
60,0.644,1495623268,user_group-5,0.587620,,{}
61,0.681,1495623268,user_group-22,0.616148,,{}
62,0.686,1495623268,user_group-5,0.633350,,{}
63,0.691,1495623268,user_group-20,0.625168,,{}
64,0.692,1495623268,user_group-25,0.627126,,{}
65,0.693,1495623268,user_group-2,0.634698,,{}
66,0.692,1495623268,user_group-6,0.608546,,{}
67,0.691,1495623268,user_group-8,0.604516,,{}
