1,0.119,1495620086,user_group-22,0.106174,,{}
2,0.189,1495620086,user_group-22,0.170664,,{}
3,0.189,1495620086,user_group-6,0.161501,,{}
4,0.180,1495620086,user_group-23,0.164417,,{}
5,0.189,1495620086,user_group-23,0.161987,,{}
6,0.176,1495620086,user_group-21,0.160135,,{}
7,0.176,1495620086,user_group-21,0.155575,,{}
8,0.177,1495620086,user_group-21,0.164864,,{}
9,0.185,1495620086,user_group-24,0.147677,,{}
10,0.200,1495620086,user_group-20,0.164934,,{}
11,0.244,1495620087,user_group-24,0.213042,,{}
12,0.246,1495620087,user_group-23,0.206794,,{}
13,0.260,1495620087,user_group-23,0.226583,,{}
14,0.264,1495620087,user_group-6,0.226167,,{}
15,0.219,1495620086,user_group-25,0.201847,,{}
16,0.221,1495620086,user_group-25,0.199463,,{}
17,0.284,1495620087,user_group-20,0.273517,,{}
18,0.283,1495620087,user_group-22,0.249799,,{}
19,0.283,1495620087,user_group-21,0.274962,,{}
20,0.280,1495620087,user_group-23,0.271482,,{}
21,0.286,1495620087,user_group-23,0.264316,,{}
22,0.295,1495620087,user_group-22,0.253966,,{}
23,0.307,1495620087,user_group-21,0.263557,,{}
24,0.316,1495620087,user_group-23,0.271440,,{}
25,0.306,1495620087,user_group-24,0.287102,,{}
26,0.230,1495620086,user_group-3,0.207549,,{}
27,0.303,1495620087,user_group-3,0.253221,,{}
28,0.322,1495620087,user_group-22,0.272417,,{}
29,0.329,1495620087,user_group-23,0.278182,,{}
30,0.329,1495620087,user_group-24,0.257761,,{}
31,0.284,1495620087,user_group-7,0.252059,,{}
32,0.346,1495620087,user_group-24,0.331101,,{}
33,0.335,1495620087,user_group-21,0.308783,,{}
34,0.343,1495620087,user_group-25,0.299244,,{}
35,0.334,1495620087,user_group-6,0.278146,,{}
36,0.347,1495620087,user_group-20,0.326943,,{}
37,0.220,1495620086,user_group-2,0.203137,,{}
38,0.311,1495620087,user_group-2,0.277258,,{}
39,0.361,1495620087,user_group-25,0.305694,,{}
40,0.308,1495620087,user_group-4,0.257535,,{}
41,0.355,1495620087,user_group-20,0.306746,,{}
42,0.364,1495620087,user_group-20,0.349313,,{}
43,0.342,1495620087,user_group-8,0.275671,,{}
44,0.287,1495620087,user_group-10,0.238637,,{}
45,0.376,1495620087,user_group-22,0.312429,,{}
46,0.377,1495620087,user_group-20,0.335851,,{}
47,0.383,1495620087,user_group-20,0.296719,,{}
48,0.389,1495620087,user_group-22,0.303623,,{}
49,0.390,1495620087,user_group-24,0.303882,,{}
50,0.398,1495620087,user_group-24,0.339399,,{}
51,0.413,1495620087,user_group-10,0.297852,,{}
52,0.412,1495620087,user_group-25,0.340615,,{}
53,0.419,1495620087,user_group-20,0.412175,,{}
54,0.390,1495620087,user_group-7,0.333283,,{}
55,0.390,1495620087,user_group-7,0.325716,,{}
56,0.400,1495620087,user_group-7,0.351927,,{}
57,0.427,1495620087,user_group-7,0.352621,,{}
58,0.429,1495620087,user_group-24,0.331912,,{}
