1,0.107,1495621355,user_group-22,0.089243,,{}
2,0.109,1495621355,user_group-21,0.096297,,{}
3,0.109,1495621355,user_group-23,0.094504,,{}
4,0.123,1495621355,user_group-6,0.093348,,{}
5,0.098,1495621355,user_group-20,0.091192,,{}
6,0.119,1495621355,user_group-20,0.101373,,{}
7,0.104,1495621355,user_group-25,0.091792,,{}
8,0.114,1495621355,user_group-25,0.089032,,{}
9,0.128,1495621355,user_group-21,0.095438,,{}
10,0.130,1495621355,user_group-20,0.105661,,{}
11,0.138,1495621355,user_group-20,0.124434,,{}
12,0.136,1495621355,user_group-22,0.108750,,{}
13,0.147,1495621355,user_group-22,0.125472,,{}
14,0.146,1495621355,user_group-23,0.109894,,{}
15,0.159,1495621356,user_group-23,0.110597,,{}
16,0.103,1495621355,user_group-2,0.083665,,{}
17,0.112,1495621355,user_group-2,0.083644,,{}
18,0.150,1495621355,user_group-2,0.125480,,{}
19,0.155,1495621356,user_group-6,0.116774,,{}
20,0.188,1495621356,user_group-6,0.128507,,{}
21,0.197,1495621356,user_group-6,0.146028,,{}
22,0.146,1495621355,user_group-21,0.130158,,{}
23,0.148,1495621355,user_group-20,0.113516,,{}
24,0.200,1495621356,user_group-2,0.157866,,{}
25,0.130,1495621355,user_group-7,0.092097,,{}
26,0.150,1495621355,user_group-7,0.116891,,{}
27,0.180,1495621356,user_group-7,0.133789,,{}
28,0.202,1495621356,user_group-7,0.144680,,{}
29,0.170,1495621356,user_group-22,0.127953,,{}
30,0.176,1495621356,user_group-22,0.165594,,{}
31,0.180,1495621356,user_group-22,0.123234,,{}
32,0.194,1495621356,user_group-21,0.146663,,{}
33,0.195,1495621356,user_group-21,0.186397,,{}
34,0.231,1495621356,user_group-21,0.205591,,{}
35,0.242,1495621356,user_group-21,0.236995,,{}
36,0.246,1495621356,user_group-21,0.179330,,{}
37,0.251,1495621356,user_group-21,0.196762,,{}
38,0.190,1495621356,user_group-23,0.129820,,{}
39,0.199,1495621356,user_group-23,0.178802,,{}
40,0.207,1495621356,user_group-23,0.198630,,{}
41,0.214,1495621356,user_group-23,0.140686,,{}
42,0.221,1495621356,user_group-23,0.209555,,{}
43,0.237,1495621356,user_group-23,0.211408,,{}
44,0.243,1495621356,user_group-23,0.144880,,{}
45,0.252,1495621356,user_group-23,0.161706,,{}
46,0.161,1495621356,user_group-3,0.132626,,{}
47,0.163,1495621356,user_group-3,0.131185,,{}
48,0.214,1495621356,user_group-9,0.137266,,{}
49,0.251,1495621356,user_group-9,0.158263,,{}
50,0.155,1495621356,user_group-20,0.113692,,{}
51,0.195,1495621356,user_group-20,0.138760,,{}
52,0.199,1495621356,user_group-20,0.189346,,{}
53,0.214,1495621356,user_group-20,0.153117,,{}
54,0.245,1495621356,user_group-7,0.180623,,{}
55,0.246,1495621356,user_group-7,0.154336,,{}
56,0.247,1495621356,user_group-7,0.171360,,{}
57,0.155,1495621356,user_group-25,0.125366,,{}
58,0.221,1495621356,user_group-25,0.204574,,{}
59,0.226,1495621356,user_group-25,0.175823,,{}
60,0.231,1495621356,user_group-2,0.194662,,{}
61,0.235,1495621356,user_group-2,0.163471,,{}
62,0.240,1495621356,user_group-2,0.155103,,{}
63,0.303,1495621356,user_group-2,0.169164,,{}
64,0.309,1495621356,user_group-2,0.179171,,{}
65,0.287,1495621356,user_group-21,0.198494,,{}
66,0.291,1495621356,user_group-21,0.176457,,{}
67,0.299,1495621356,user_group-21,0.170944,,{}
68,0.300,1495621356,user_group-21,0.279138,,{}
69,0.203,1495621356,user_group-8,0.134444,,{}
70,0.221,1495621356,user_group-8,0.144638,,{}
71,0.308,1495621356,user_group-8,0.212650,,{}
72,0.323,1495621356,user_group-8,0.162809,,{}
73,0.184,1495621356,user_group-22,0.137461,,{}
74,0.184,1495621356,user_group-22,0.171015,,{}
75,0.225,1495621356,user_group-22,0.164660,,{}
76,0.263,1495621356,user_group-22,0.178608,,{}
77,0.276,1495621356,user_group-22,0.164699,,{}
78,0.285,1495621356,user_group-22,0.212778,,{}
79,0.344,1495621356,user_group-22,0.216119,,{}
80,0.320,1495621356,user_group-2,0.202482,,{}
81,0.321,1495621356,user_group-2,0.170788,,{}
82,0.337,1495621356,user_group-2,0.171084,,{}
83,0.194,1495621356,user_group-3,0.146826,,{}
84,0.208,1495621356,user_group-3,0.140881,,{}
85,0.238,1495621356,user_group-3,0.200838,,{}
86,0.247,1495621356,user_group-3,0.169180,,{}
87,0.281,1495621356,user_group-3,0.187442,,{}
88,0.282,1495621356,user_group-3,0.208244,,{}
89,0.221,1495621356,user_group-20,0.150961,,{}
90,0.239,1495621356,user_group-20,0.147504,,{}
91,0.254,1495621356,user_group-20,0.132812,,{}
92,0.262,1495621356,user_group-20,0.140839,,{}
93,0.274,1495621356,user_group-20,0.167967,,{}
94,0.356,1495621356,user_group-9,0.222507,,{}
95,0.379,1495621356,user_group-9,0.264819,,{}
96,0.386,1495621356,user_group-9,0.180411,,{}
97,0.348,1495621356,user_group-22,0.237120,,{}
98,0.352,1495621356,user_group-22,0.318803,,{}
99,0.394,1495621356,user_group-22,0.217931,,{}
100,0.495,1495621356,user_group-22,0.290892,,{}
101,0.517,1495621356,user_group-22,0.331674,,{}
102,0.235,1495621356,user_group-12,0.112141,,{}
103,0.340,1495621356,user_group-12,0.187789,,{}
104,0.378,1495621356,user_group-12,0.183158,,{}
105,0.282,1495621356,user_group-3,0.258773,,{}
106,0.297,1495621356,user_group-3,0.236964,,{}
107,0.313,1495621356,user_group-3,0.187403,,{}
108,0.398,1495621356,user_group-3,0.202315,,{}
109,0.398,1495621356,user_group-3,0.217401,,{}
110,0.399,1495621356,user_group-3,0.204105,,{}
111,0.395,1495621356,user_group-9,0.235630,,{}
112,0.435,1495621356,user_group-9,0.283797,,{}
113,0.439,1495621356,user_group-9,0.372312,,{}
114,0.477,1495621356,user_group-9,0.253296,,{}
115,0.497,1495621356,user_group-9,0.238813,,{}
116,0.387,1495621356,user_group-2,0.187042,,{}
117,0.337,1495621356,user_group-8,0.220618,,{}
118,0.348,1495621356,user_group-8,0.291975,,{}
119,0.389,1495621356,user_group-8,0.248665,,{}
120,0.116,1495621355,user_group-24,0.085290,,{}
121,0.188,1495621356,user_group-24,0.171873,,{}
122,0.261,1495621356,user_group-11,0.160539,,{}
123,0.287,1495621356,user_group-20,0.155509,,{}
124,0.367,1495621356,user_group-20,0.218299,,{}
125,0.368,1495621356,user_group-20,0.223942,,{}
126,0.375,1495621356,user_group-20,0.218896,,{}
127,0.385,1495621356,user_group-20,0.247038,,{}
128,0.393,1495621356,user_group-20,0.193358,,{}
129,0.397,1495621356,user_group-20,0.201580,,{}
130,0.511,1495621356,user_group-20,0.256278,,{}
131,0.512,1495621356,user_group-20,0.272669,,{}
132,0.373,1495621356,user_group-7,0.261961,,{}
133,0.379,1495621356,user_group-7,0.213633,,{}
134,0.382,1495621356,user_group-7,0.217277,,{}
135,0.442,1495621356,user_group-7,0.239718,,{}
136,0.463,1495621356,user_group-7,0.251169,,{}
137,0.475,1495621356,user_group-7,0.209081,,{}
138,0.485,1495621356,user_group-7,0.238350,,{}
139,0.485,1495621356,user_group-7,0.223293,,{}
140,0.264,1495621356,user_group-11,0.156362,,{}
141,0.272,1495621356,user_group-11,0.143192,,{}
142,0.278,1495621356,user_group-11,0.154071,,{}
143,0.459,1495621356,user_group-8,0.229533,,{}
144,0.496,1495621356,user_group-8,0.241326,,{}
145,0.504,1495621356,user_group-8,0.262271,,{}
146,0.528,1495621356,user_group-8,0.293360,,{}
147,0.412,1495621356,user_group-3,0.246871,,{}
148,0.423,1495621356,user_group-3,0.202300,,{}
149,0.435,1495621356,user_group-3,0.223983,,{}
150,0.552,1495621356,user_group-7,0.306383,,{}
151,0.231,1495621356,user_group-10,0.146663,,{}
152,0.234,1495621356,user_group-6,0.192419,,{}
153,0.288,1495621356,user_group-6,0.132810,,{}
154,0.369,1495621356,user_group-6,0.181013,,{}
155,0.153,1495621356,user_group-4,0.116563,,{}
156,0.550,1495621356,user_group-9,0.243676,,{}
157,0.555,1495621356,user_group-9,0.301376,,{}
158,0.567,1495621356,user_group-9,0.210505,,{}
159,0.437,1495621356,user_group-15,0.169991,,{}
160,0.158,1495621356,user_group-5,0.113535,,{}
161,0.323,1495621356,user_group-21,0.245561,,{}
162,0.428,1495621356,user_group-21,0.280848,,{}
163,0.431,1495621356,user_group-21,0.235213,,{}
164,0.446,1495621356,user_group-21,0.213925,,{}
165,0.449,1495621356,user_group-21,0.308895,,{}
166,0.454,1495621356,user_group-21,0.299179,,{}
167,0.537,1495621356,user_group-3,0.298408,,{}
168,0.329,1495621356,user_group-13,0.195092,,{}
169,0.330,1495621356,user_group-13,0.183226,,{}
170,0.333,1495621356,user_group-13,0.127847,,{}
171,0.298,1495621356,user_group-11,0.152156,,{}
172,0.496,1495621356,user_group-11,0.188399,,{}
173,0.503,1495621356,user_group-11,0.191307,,{}
174,0.545,1495621356,user_group-11,0.200448,,{}
175,0.556,1495621356,user_group-11,0.354057,,{}
176,0.586,1495621356,user_group-11,0.273938,,{}
177,0.594,1495621356,user_group-11,0.312491,,{}
178,0.614,1495621356,user_group-11,0.302149,,{}
179,0.663,1495621356,user_group-7,0.288388,,{}
180,0.666,1495621356,user_group-7,0.279428,,{}
181,0.671,1495621356,user_group-7,0.292024,,{}
182,0.672,1495621356,user_group-7,0.289006,,{}
183,0.672,1495621356,user_group-7,0.538039,,{}
184,0.672,1495621356,user_group-7,0.490529,,{}
185,0.784,1495621356,user_group-7,0.345509,,{}
186,0.785,1495621356,user_group-7,0.481145,,{}
187,0.259,1495621356,user_group-10,0.150579,,{}
188,0.801,1495621356,user_group-6,0.602476,,{}
189,0.801,1495621356,user_group-6,0.512172,,{}
190,0.801,1495621356,user_group-6,0.431441,,{}
191,0.801,1495621356,user_group-6,0.676862,,{}
192,0.801,1495621356,user_group-6,0.566587,,{}
193,0.576,1495621356,user_group-18,0.194787,,{}
194,0.786,1495621356,user_group-7,0.343453,,{}
195,0.508,1495621356,user_group-16,0.223269,,{}
196,0.549,1495621356,user_group-16,0.229207,,{}
197,0.704,1495621356,user_group-16,0.303792,,{}
198,0.705,1495621356,user_group-16,0.239150,,{}
199,0.847,1495621356,user_group-16,0.485232,,{}
200,0.189,1495621356,user_group-24,0.139035,,{}
201,0.414,1495621356,user_group-14,0.214680,,{}
